year,month,source,category,subCategory,amount
2021,Jun,Actuals,Housing,Rent and mortgage interest,3657.58
2021,Jun,Actuals,Recreation,Bars & restaurants,341.66
2021,Jun,Actuals,Shopping,Books & literature,1.27
2021,Jun,Actuals,Shopping,Clothing shoes & accessories,74.19
2021,Jun,Actuals,Shopping,Gifts,28.26
2021,Jun,Actuals,Shopping,Household Articles,92.32
2021,Jun,Actuals,Utilities & Bills,Broadband,21.97
2021,Jun,Actuals,Utilities & Bills,Energy,283.79
2021,Jun,Actuals,Utilities & Bills,Maintenance and repairs,13.1
2021,Jun,Actuals,Utilities & Bills,Postal Charges,2.17
2021,Jun,Actuals,Utilities & Bills,Telephone & Mobile,15.35
2021,Jun,Actuals,Utilities & Bills,TV & Multimedia,12.78
2021,Jul,Budget,Groceries,Groceries,251.72
2021,Jul,Budget,Health,Drugs and pharmaceuticals,0
2021,Jul,Budget,Health,Medical Services,0
2021,Jul,Budget,Housing,Rent and mortgage interest,3599.52
2021,Jul,Budget,Other expenses,Other expenses,12.59
2021,Jul,Budget,Recreation,Bars & restaurants,377.58
2021,Jul,Budget,Recreation,Going out,0
2021,Jul,Budget,Recreation,Personal Care,0
2021,Jul,Budget,Recreation,Races,0
2021,Jul,Budget,Shopping,Books & literature,0
2021,Jul,Budget,Shopping,Clothing shoes & accessories,251.72
2021,Jul,Budget,Shopping,Electronics & Appliances,0
2021,Jul,Budget,Shopping,Furniture,0
2021,Jul,Budget,Shopping,Gifts,685.94
2021,Jul,Budget,Shopping,Household Articles,0
2021,Jul,Budget,Shopping,Sport and recreation equipment,0
2021,Jul,Budget,Transportation,Fuel,0
2021,Jul,Budget,Transportation,Leasing Costs,0
2021,Jul,Budget,Transportation,Parking Charges,0
2021,Jul,Budget,Transportation,Public Transport,409.05
2021,Jul,Budget,Transportation,Taxes and Fines,0
2021,Jul,Budget,Utilities & Bills,Broadband,42.78
2021,Jul,Budget,Utilities & Bills,Energy,119.57
2021,Jul,Budget,Utilities & Bills,Maintenance and repairs,0
2021,Jul,Budget,Utilities & Bills,Misc. Fees,0
2021,Jul,Budget,Utilities & Bills,Telephone & Mobile,25.17
2021,Jul,Budget,Utilities & Bills,TV & Multimedia,42.79
2021,Jul,Budget,Vacation & Travel,Vacation & Travel,1258.6
2021,Jul,Actuals,Groceries,Groceries,507.72
2021,Jul,Actuals,Housing,Rent and mortgage interest,3599.52
2021,Jul,Actuals,Recreation,Bars & restaurants,320.1
2021,Jul,Actuals,Shopping,Clothing shoes & accessories,262.44
2021,Jul,Actuals,Shopping,Furniture,1063.52
2021,Jul,Actuals,Shopping,Household Articles,230.65
2021,Jul,Actuals,Transportation,Parking Charges,5.16
2021,Jul,Actuals,Utilities & Bills,Broadband,37.44
2021,Jul,Actuals,Utilities & Bills,Energy,123.34
2021,Jul,Actuals,Utilities & Bills,Maintenance and repairs,36.12
2021,Jul,Actuals,Utilities & Bills,Misc. Fees,98.1
2021,Jul,Actuals,Utilities & Bills,Postal Charges,30.84
2021,Jul,Actuals,Utilities & Bills,Telephone & Mobile,15.1
2021,Jul,Actuals,Utilities & Bills,TV & Multimedia,12.57
2021,Aug,Budget,Groceries,Groceries,251.7
2021,Aug,Budget,Health,Drugs and pharmaceuticals,0
2021,Aug,Budget,Health,Medical Services,0
2021,Aug,Budget,Housing,Rent and mortgage interest,3599.23
2021,Aug,Budget,Other expenses,Other expenses,12.59
2021,Aug,Budget,Recreation,Bars & restaurants,377.55
2021,Aug,Budget,Recreation,Going out,0
2021,Aug,Budget,Recreation,Personal Care,0
2021,Aug,Budget,Recreation,Races,0
2021,Aug,Budget,Shopping,Books & literature,0
2021,Aug,Budget,Shopping,Clothing shoes & accessories,251.7
2021,Aug,Budget,Shopping,Electronics & Appliances,0
2021,Aug,Budget,Shopping,Furniture,0
2021,Aug,Budget,Shopping,Gifts,685.88
2021,Aug,Budget,Shopping,Household Articles,0
2021,Aug,Budget,Shopping,Sport and recreation equipment,0
2021,Aug,Budget,Transportation,Fuel,0
2021,Aug,Budget,Transportation,Leasing Costs,0
2021,Aug,Budget,Transportation,Parking Charges,0
2021,Aug,Budget,Transportation,Public Transport,409.01
2021,Aug,Budget,Transportation,Taxes and Fines,0
2021,Aug,Budget,Utilities & Bills,Broadband,42.78
2021,Aug,Budget,Utilities & Bills,Energy,119.56
2021,Aug,Budget,Utilities & Bills,Maintenance and repairs,0
2021,Aug,Budget,Utilities & Bills,Misc. Fees,0
2021,Aug,Budget,Utilities & Bills,Telephone & Mobile,25.17
2021,Aug,Budget,Utilities & Bills,TV & Multimedia,42.79
2021,Aug,Budget,Vacation & Travel,Vacation & Travel,1258.5
2021,Aug,Actuals,Groceries,Groceries,410.31
2021,Aug,Actuals,Health,Medical Services,1214.45
2021,Aug,Actuals,Housing,Rent and mortgage interest,3599.23
2021,Aug,Actuals,Recreation,Bars & restaurants,538.6
2021,Aug,Actuals,Recreation,Personal Care,44.05
2021,Aug,Actuals,Recreation,Races,50.28
2021,Aug,Actuals,Shopping,Clothing shoes & accessories,176.19
2021,Aug,Actuals,Shopping,Furniture,-125.85
2021,Aug,Actuals,Shopping,Household Articles,5.66
2021,Aug,Actuals,Transportation,Parking Charges,8.08
2021,Aug,Actuals,Transportation,Public Transport,210.67
2021,Aug,Actuals,Utilities & Bills,Broadband,37.19
2021,Aug,Actuals,Utilities & Bills,Energy,123.33
2021,Aug,Actuals,Utilities & Bills,Maintenance and repairs,22.75
2021,Aug,Actuals,Utilities & Bills,Telephone & Mobile,15.1
2021,Aug,Actuals,Utilities & Bills,TV & Multimedia,12.57
2021,Sep,Budget,Groceries,Groceries,250.98
2021,Sep,Budget,Health,Drugs and pharmaceuticals,0
2021,Sep,Budget,Health,Medical Services,0
2021,Sep,Budget,Housing,Rent and mortgage interest,3588.94
2021,Sep,Budget,Other expenses,Other expenses,12.55
2021,Sep,Budget,Recreation,Bars & restaurants,376.47
2021,Sep,Budget,Recreation,Going out,0
2021,Sep,Budget,Recreation,Personal Care,0
2021,Sep,Budget,Recreation,Races,0
2021,Sep,Budget,Shopping,Books & literature,0
2021,Sep,Budget,Shopping,Clothing shoes & accessories,250.98
2021,Sep,Budget,Shopping,Electronics & Appliances,0
2021,Sep,Budget,Shopping,Furniture,0
2021,Sep,Budget,Shopping,Gifts,683.92
2021,Sep,Budget,Shopping,Household Articles,0
2021,Sep,Budget,Shopping,Sport and recreation equipment,0
2021,Sep,Budget,Transportation,Fuel,0
2021,Sep,Budget,Transportation,Leasing Costs,0
2021,Sep,Budget,Transportation,Parking Charges,0
2021,Sep,Budget,Transportation,Public Transport,407.84
2021,Sep,Budget,Transportation,Taxes and Fines,0
2021,Sep,Budget,Utilities & Bills,Broadband,42.65
2021,Sep,Budget,Utilities & Bills,Energy,119.22
2021,Sep,Budget,Utilities & Bills,Maintenance and repairs,0
2021,Sep,Budget,Utilities & Bills,Misc. Fees,0
2021,Sep,Budget,Utilities & Bills,Telephone & Mobile,25.1
2021,Sep,Budget,Utilities & Bills,TV & Multimedia,42.67
2021,Sep,Budget,Vacation & Travel,Vacation & Travel,1254.9
2021,Sep,Actuals,Groceries,Groceries,275.27
2021,Sep,Actuals,Health,Medical Services,135.53
2021,Sep,Actuals,Housing,Rent and mortgage interest,3588.94
2021,Sep,Actuals,Recreation,Bars & restaurants,654.2
2021,Sep,Actuals,Recreation,Lunch - Work,15.05
2021,Sep,Actuals,Shopping,Clothing shoes & accessories,154.24
2021,Sep,Actuals,Shopping,Electronics & Appliances,493.65
2021,Sep,Actuals,Shopping,Gifts,29.8
2021,Sep,Actuals,Shopping,Household Articles,131.26
2021,Sep,Actuals,Transportation,Public Transport,102.78
2021,Sep,Actuals,Utilities & Bills,Broadband,3.12
2021,Sep,Actuals,Utilities & Bills,Energy,122.98
2021,Sep,Actuals,Utilities & Bills,Telephone & Mobile,15.06
2021,Sep,Actuals,Utilities & Bills,TV & Multimedia,12.54
2021,Oct,Budget,Groceries,Groceries,250.7
2021,Oct,Budget,Health,Drugs and pharmaceuticals,0
2021,Oct,Budget,Health,Medical Services,0
2021,Oct,Budget,Housing,Rent and mortgage interest,3584.93
2021,Oct,Budget,Other expenses,Other expenses,12.54
2021,Oct,Budget,Recreation,Bars & restaurants,376.05
2021,Oct,Budget,Recreation,Going out,0
2021,Oct,Budget,Recreation,Personal Care,0
2021,Oct,Budget,Recreation,Races,0
2021,Oct,Budget,Shopping,Books & literature,0
2021,Oct,Budget,Shopping,Clothing shoes & accessories,250.7
2021,Oct,Budget,Shopping,Electronics & Appliances,0
2021,Oct,Budget,Shopping,Furniture,0
2021,Oct,Budget,Shopping,Gifts,683.16
2021,Oct,Budget,Shopping,Household Articles,0
2021,Oct,Budget,Shopping,Sport and recreation equipment,0
2021,Oct,Budget,Transportation,Fuel,0
2021,Oct,Budget,Transportation,Leasing Costs,0
2021,Oct,Budget,Transportation,Parking Charges,0
2021,Oct,Budget,Transportation,Public Transport,407.39
2021,Oct,Budget,Transportation,Taxes and Fines,0
2021,Oct,Budget,Utilities & Bills,Broadband,42.61
2021,Oct,Budget,Utilities & Bills,Energy,119.08
2021,Oct,Budget,Utilities & Bills,Maintenance and repairs,0
2021,Oct,Budget,Utilities & Bills,Misc. Fees,0
2021,Oct,Budget,Utilities & Bills,Telephone & Mobile,25.07
2021,Oct,Budget,Utilities & Bills,TV & Multimedia,42.62
2021,Oct,Budget,Vacation & Travel,Vacation & Travel,1253.5
2021,Oct,Actuals,Groceries,Groceries,320.65
2021,Oct,Actuals,Health,Medical Services,-1043.86
2021,Oct,Actuals,Housing,Rent and mortgage interest,3827.36
2021,Oct,Actuals,Recreation,Bars & restaurants,206.06
2021,Oct,Actuals,Recreation,Lunch - Work,8.76
2021,Oct,Actuals,Recreation,Races,61.42
2021,Oct,Actuals,Shopping,Clothing shoes & accessories,85.3
2021,Oct,Actuals,Shopping,Gifts,459.61
2021,Oct,Actuals,Shopping,Household Articles,40.24
2021,Oct,Actuals,Transportation,Public Transport,57.01
2021,Oct,Actuals,Transportation,Taxes and Fines,75.21
2021,Oct,Actuals,Utilities & Bills,Banking services & charges,7.14
2021,Oct,Actuals,Utilities & Bills,Broadband,3.12
2021,Oct,Actuals,Utilities & Bills,Energy,122.84
2021,Oct,Actuals,Utilities & Bills,Telephone & Mobile,15.04
2021,Oct,Actuals,Utilities & Bills,TV & Multimedia,12.52
2021,Oct,Actuals,Vacation & Travel,Accomodation,389.8
2021,Oct,Actuals,Vacation & Travel,Eat & Drink,43.5
2021,Oct,Actuals,Vacation & Travel,Flights & Rail,835.22
2021,Oct,Actuals,Vacation & Travel,Local transport,18.93
2021,Oct,Actuals,Vacation & Travel,Miscellaneous,108.63
2021,Nov,Budget,Groceries,Groceries,244.26
2021,Nov,Budget,Health,Drugs and pharmaceuticals,0
2021,Nov,Budget,Health,Medical Services,0
2021,Nov,Budget,Housing,Rent and mortgage interest,3492.84
2021,Nov,Budget,Other expenses,Other expenses,12.21
2021,Nov,Budget,Recreation,Bars & restaurants,366.39
2021,Nov,Budget,Recreation,Going out,0
2021,Nov,Budget,Recreation,Personal Care,0
2021,Nov,Budget,Recreation,Races,0
2021,Nov,Budget,Shopping,Books & literature,0
2021,Nov,Budget,Shopping,Clothing shoes & accessories,244.26
2021,Nov,Budget,Shopping,Electronics & Appliances,0
2021,Nov,Budget,Shopping,Furniture,0
2021,Nov,Budget,Shopping,Gifts,665.61
2021,Nov,Budget,Shopping,Household Articles,0
2021,Nov,Budget,Shopping,Sport and recreation equipment,0
2021,Nov,Budget,Transportation,Fuel,0
2021,Nov,Budget,Transportation,Leasing Costs,0
2021,Nov,Budget,Transportation,Parking Charges,0
2021,Nov,Budget,Transportation,Public Transport,396.92
2021,Nov,Budget,Transportation,Taxes and Fines,0
2021,Nov,Budget,Utilities & Bills,Broadband,41.51
2021,Nov,Budget,Utilities & Bills,Energy,116.02
2021,Nov,Budget,Utilities & Bills,Maintenance and repairs,0
2021,Nov,Budget,Utilities & Bills,Misc. Fees,0
2021,Nov,Budget,Utilities & Bills,Telephone & Mobile,24.43
2021,Nov,Budget,Utilities & Bills,TV & Multimedia,41.52
2021,Nov,Budget,Vacation & Travel,Vacation & Travel,1221.3
2021,Nov,Actuals,Groceries,Groceries,287.57
2021,Nov,Actuals,Housing,Rent and mortgage interest,3492.84
2021,Nov,Actuals,Recreation,Bars & restaurants,341.68
2021,Nov,Actuals,Recreation,Lunch - Work,9.28
2021,Nov,Actuals,Shopping,Gifts,67.13
2021,Nov,Actuals,Transportation,Parking Charges,6.23
2021,Nov,Actuals,Utilities & Bills,Broadband,3.13
2021,Nov,Actuals,Utilities & Bills,Energy,119.69
2021,Nov,Actuals,Utilities & Bills,Misc. Fees,73.28
2021,Nov,Actuals,Utilities & Bills,Telephone & Mobile,26.87
2021,Nov,Actuals,Utilities & Bills,TV & Multimedia,12.2
2021,Dec,Budget,Groceries,Groceries,246.82
2021,Dec,Budget,Health,Drugs and pharmaceuticals,0
2021,Dec,Budget,Health,Medical Services,0
2021,Dec,Budget,Housing,Rent and mortgage interest,3529.45
2021,Dec,Budget,Other expenses,Other expenses,12.34
2021,Dec,Budget,Recreation,Bars & restaurants,370.23
2021,Dec,Budget,Recreation,Going out,0
2021,Dec,Budget,Recreation,Personal Care,0
2021,Dec,Budget,Recreation,Races,0
2021,Dec,Budget,Shopping,Books & literature,0
2021,Dec,Budget,Shopping,Clothing shoes & accessories,246.82
2021,Dec,Budget,Shopping,Electronics & Appliances,0
2021,Dec,Budget,Shopping,Furniture,0
2021,Dec,Budget,Shopping,Gifts,672.58
2021,Dec,Budget,Shopping,Household Articles,0
2021,Dec,Budget,Shopping,Sport and recreation equipment,0
2021,Dec,Budget,Transportation,Fuel,0
2021,Dec,Budget,Transportation,Leasing Costs,0
2021,Dec,Budget,Transportation,Parking Charges,0
2021,Dec,Budget,Transportation,Public Transport,401.08
2021,Dec,Budget,Transportation,Taxes and Fines,0
2021,Dec,Budget,Utilities & Bills,Broadband,41.95
2021,Dec,Budget,Utilities & Bills,Energy,117.24
2021,Dec,Budget,Utilities & Bills,Maintenance and repairs,0
2021,Dec,Budget,Utilities & Bills,Misc. Fees,0
2021,Dec,Budget,Utilities & Bills,Telephone & Mobile,24.68
2021,Dec,Budget,Utilities & Bills,TV & Multimedia,41.96
2021,Dec,Budget,Vacation & Travel,Vacation & Travel,1234.1
2021,Dec,Actuals,Groceries,Groceries,328.96
2021,Dec,Actuals,Housing,Rent and mortgage interest,3529.45
2021,Dec,Actuals,Recreation,Bars & restaurants,263.12
2021,Dec,Actuals,Recreation,Races,116.24
2021,Dec,Actuals,Shopping,Clothing shoes & accessories,273.72
2021,Dec,Actuals,Shopping,Electronics & Appliances,240.65
2021,Dec,Actuals,Shopping,Furniture,1153.88
2021,Dec,Actuals,Shopping,Gifts,560.94
2021,Dec,Actuals,Shopping,Household Articles,-5.6
2021,Dec,Actuals,Transportation,Parking Charges,4.87
2021,Dec,Actuals,Transportation,Public Transport,13.08
2021,Dec,Actuals,Utilities & Bills,Broadband,30.57
2021,Dec,Actuals,Utilities & Bills,Energy,261.39
2021,Dec,Actuals,Utilities & Bills,Maintenance and repairs,8.02
2021,Dec,Actuals,Utilities & Bills,Misc. Fees,24.68
2021,Dec,Actuals,Utilities & Bills,Moving,189.38
2021,Dec,Actuals,Utilities & Bills,Postal Charges,8.33
2021,Dec,Actuals,Utilities & Bills,Telephone & Mobile,22.21
2021,Dec,Actuals,Utilities & Bills,TV & Multimedia,12.33
2021,Dec,Actuals,Vacation & Travel,Eat & Drink,111.07
2021,Dec,Actuals,Vacation & Travel,Flights & Rail,449.44
2021,Dec,Actuals,Vacation & Travel,Local transport,9.1
2021,Dec,Actuals,Vacation & Travel,Miscellaneous,74.05
2022,Jan,Budget,Groceries,Groceries,685.41
2022,Jan,Budget,Health,Drugs and pharmaceuticals,6.23
2022,Jan,Budget,Health,Health Insurance,6650
2022,Jan,Budget,Health,Medical Services,74.77
2022,Jan,Budget,Housing,Rent and mortgage interest,3564.13
2022,Jan,Budget,Other expenses,Other expenses,12.46
2022,Jan,Budget,Recreation,Bars & restaurants,317.78
2022,Jan,Budget,Recreation,Going out,12.46
2022,Jan,Budget,Recreation,Personal Care,12.46
2022,Jan,Budget,Recreation,Races,56.08
2022,Jan,Budget,Shopping,Books & literature,12.46
2022,Jan,Budget,Shopping,Clothing shoes & accessories,218.09
2022,Jan,Budget,Shopping,Electronics & Appliances,62.31
2022,Jan,Budget,Shopping,Furniture,62.31
2022,Jan,Budget,Shopping,Gifts,186.93
2022,Jan,Budget,Shopping,Household Articles,31.16
2022,Jan,Budget,Shopping,Sport and recreation equipment,31.16
2022,Jan,Budget,Transportation,Car Insurance,0
2022,Jan,Budget,Transportation,Fuel,49.85
2022,Jan,Budget,Transportation,Leasing Costs,0
2022,Jan,Budget,Transportation,Parking Charges,0
2022,Jan,Budget,Transportation,Public Transport,405.02
2022,Jan,Budget,Transportation,Service & Maintenance,0
2022,Jan,Budget,Transportation,Taxes and Fines,0
2022,Jan,Budget,Transportation,Vehicle purchase costs,2500
2022,Jan,Budget,Utilities & Bills,Banking services & charges,0
2022,Jan,Budget,Utilities & Bills,Broadband,103.3
2022,Jan,Budget,Utilities & Bills,Energy,118.39
2022,Jan,Budget,Utilities & Bills,Maintenance and repairs,12.46
2022,Jan,Budget,Utilities & Bills,Misc. Fees,12.46
2022,Jan,Budget,Utilities & Bills,Moving,62.31
2022,Jan,Budget,Utilities & Bills,Postal Charges,6.23
2022,Jan,Budget,Utilities & Bills,Telephone & Mobile,24.92
2022,Jan,Budget,Utilities & Bills,TV & Multimedia,377.37
2022,Jan,Budget,Vacation & Travel,Vacation & Travel,1246.2
2022,Jan,Actuals,Groceries,Groceries,426.35
2022,Jan,Actuals,Health,Drugs and pharmaceuticals,1.25
2022,Jan,Actuals,Housing,Rent and mortgage interest,3564.06
2022,Jan,Actuals,Recreation,Bars & restaurants,242.11
2022,Jan,Actuals,Recreation,Lunch - Work,6.85
2022,Jan,Actuals,Shopping,Clothing shoes & accessories,69.23
2022,Jan,Actuals,Shopping,Electronics & Appliances,-11.78
2022,Jan,Actuals,Shopping,Gifts,68.34
2022,Jan,Actuals,Shopping,Household Articles,111.68
2022,Jan,Actuals,Transportation,Parking Charges,0.62
2022,Jan,Actuals,Transportation,Public Transport,51.59
2022,Jan,Actuals,Utilities & Bills,Broadband,30.87
2022,Jan,Actuals,Utilities & Bills,Energy,122.13
2022,Jan,Actuals,Utilities & Bills,Misc. Fees,119.86
2022,Jan,Actuals,Utilities & Bills,Moving,73.04
2022,Jan,Actuals,Utilities & Bills,Telephone & Mobile,21.19
2022,Jan,Actuals,Utilities & Bills,TV & Multimedia,12.45
2022,Feb,Budget,Groceries,Groceries,676.5
2022,Feb,Budget,Health,Drugs and pharmaceuticals,6.15
2022,Feb,Budget,Health,Medical Services,73.8
2022,Feb,Budget,Housing,Rent and mortgage interest,3517.8
2022,Feb,Budget,Other expenses,Other expenses,12.3
2022,Feb,Budget,Recreation,Bars & restaurants,313.65
2022,Feb,Budget,Recreation,Going out,12.3
2022,Feb,Budget,Recreation,Personal Care,12.3
2022,Feb,Budget,Recreation,Races,55.35
2022,Feb,Budget,Shopping,Books & literature,12.3
2022,Feb,Budget,Shopping,Clothing shoes & accessories,215.25
2022,Feb,Budget,Shopping,Electronics & Appliances,61.5
2022,Feb,Budget,Shopping,Furniture,61.5
2022,Feb,Budget,Shopping,Gifts,184.5
2022,Feb,Budget,Shopping,Household Articles,30.75
2022,Feb,Budget,Shopping,Sport and recreation equipment,30.75
2022,Feb,Budget,Transportation,Fuel,49.2
2022,Feb,Budget,Transportation,Leasing Costs,0
2022,Feb,Budget,Transportation,Parking Charges,0
2022,Feb,Budget,Transportation,Public Transport,399.75
2022,Feb,Budget,Transportation,Taxes and Fines,0
2022,Feb,Budget,Utilities & Bills,Banking services & charges,0
2022,Feb,Budget,Utilities & Bills,Broadband,101.95
2022,Feb,Budget,Utilities & Bills,Energy,116.85
2022,Feb,Budget,Utilities & Bills,Maintenance and repairs,12.3
2022,Feb,Budget,Utilities & Bills,Misc. Fees,12.3
2022,Feb,Budget,Utilities & Bills,Moving,61.5
2022,Feb,Budget,Utilities & Bills,Postal Charges,6.15
2022,Feb,Budget,Utilities & Bills,Telephone & Mobile,24.6
2022,Feb,Budget,Utilities & Bills,TV & Multimedia,41.82
2022,Feb,Budget,Vacation & Travel,Vacation & Travel,1230
2022,Feb,Actuals,Groceries,Groceries,344.94
2022,Feb,Actuals,Health,Medical Services,-156.64
2022,Feb,Actuals,Housing,Rent and mortgage interest,5939.5
2022,Feb,Actuals,Recreation,Bars & restaurants,744.99
2022,Feb,Actuals,Recreation,Lunch - Work,21
2022,Feb,Actuals,Shopping,Clothing shoes & accessories,180.48
2022,Feb,Actuals,Shopping,Electronics & Appliances,-162.94
2022,Feb,Actuals,Shopping,Gifts,181.83
2022,Feb,Actuals,Shopping,Household Articles,294.2
2022,Feb,Actuals,Transportation,Parking Charges,12.67
2022,Feb,Actuals,Transportation,Public Transport,409.13
2022,Feb,Actuals,Utilities & Bills,Broadband,30.47
